16	CCCCCC=CCC=CCCCCCCCCC(CCCCCCCCC=CCC=CCCCCC)(O)OCCCN(C)CCCCCCN=[N+]=[N-]	CCCCCC=CCC=CCCCCCCCCC(CCCCCCCCC=CCC=CCCCCC)OCCCN(C)CCCCCCN=[N+]=[N-]
17	COC(=O)OCC#CC(C1CCCCC1)O	CO.OCC#CC(O)C1CCCCC1
18	CC(COC)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCN(C3)CC4=CC=CS4	COCC(C)N.c1csc(CN2CCCC(Cn3ccc4ccccc43)C2)c1
19	C1CC(C1)C2COCC2CN	NCCCC1CCC1
20	CC1=CC(=CC(=C1C(C)(CN)O)C)OC	COc1cc(C)c(C(C)CN)c(C)c1
21	CC(C(=O)NC1=C(C=CS1)C(=O)N)SC2=NN=C(N2CC3CCCO3)C4=CC=C(C=C4)OC	CCSc1nnc(-c2ccc(OC)cc2)n1CC1CCCO1.c1ccsc1
22	CC(C)C(C(=O)N(CC1=NC=CN=C1OC)C(C)C)N	CC(C)CN.COc1nccnc1CNC(C)C
23	C1CC1(C(=O)NCCC2=CNC3=CC=CC=C32)C(=O)NCC4=CC=CC=C4Cl	CC.CCc1c[nH]c2ccccc12.Cc1ccccc1Cl
24	CC(C)C1=C(C=CC(=C1)C2=CSC(=N2)CC(=O)O)OCC3=CC=CC=C3	CC(C)c1cc(-c2csc(CC=O)n2)ccc1OCc1ccccc1
25	CCC(C)(C(=O)N(CC)CCN)OC	C.CC.CCNCCN.CO
26	CN1C=C(N(C1N=NC2=C(C=C(C=C2)NC3=CC=C(C=C3)N)C4=CN(C(N4C)N=NC5=CC=C(C=C5)NC6=CC=C(C=C6)N)C)C)CN(C)C7=NC=NC=N7	CN(CC1=CN(C)C(N=Nc2ccccc2C2=CN(C)C(N=Nc3ccccc3)N2C)N1C)c1ncncn1.c1ccccc1.c1ccccc1
27	COC(=O)COC1=CC=CC(=C1)NC(=O)CNC(=O)C2=COC=C2	CN.CO.COc1cccc(N)c1.c1ccoc1
28	COC(=O)C1=CC=CC=C1N2C(=O)CC(C2=O)N3CCC4=C(C3)C5=C(N4)C(=CC=C5)Br	CCN1CCc2[nH]c3c(Br)cccc3c2C1.CO.Nc1ccccc1
29	CCC12CCCN3C1C4=C(C(=O)C3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O	CCC12CCCN3CC(=O)c4c(n(c5ccccc45)C(O)C1)C32.O
30	CCCOC1=C(C=C(C=C1)C2=C(C(=O)N(C2C3=CC(=C(C=C3)Cl)[N+](=O)[O-])C4=CC5=CC=CC=C5C=C4)O)OC	CCCOc1ccc(C2=CC(=O)N(c3ccc4ccccc4c3)C2c2ccc(Cl)c([N+](=O)[O-])c2)cc1OC
31	CC(C)CCNC(=O)C1CCN(CC1)C(=O)C(=O)NC2=CC=CC(=C2)COC(C)C	CC(C)CCN.CC(C)OCc1cccc(N)c1.CCNCC
32	CCC(C1=CC=CC=C1OCC)NC(=O)N2CC3C4CCC(C3C2)O4	C1CC2OC1C1CNCC21.CCOc1ccccc1C(N)CC
33	COC(=O)C1=CC=CC=C1NC(=O)C2CC(=O)N(C2)CC3=CC=CC=C3	CCC.COC(=O)c1ccccc1.Cc1ccccc1
34	CC1=C(C(=NN1)C)CNC(=O)CCC(=O)OC	C.CCC(=O)NCc1c(C)n[nH]c1C
35	C1=CC2=C(C=C1C3=CC(=NO3)N)NC(=O)O2	O=c1[nH]c2cc(-c3ccno3)ccc2o1
36	CC(C)(C)NCC(COCC1=CC=CS1)O.C(=O)(C(=O)O)O	CC(C)(C)NCC(O)COCc1cccs1.O.O
37	C1CCCC(CC1)(C2=CC=CC=C2)C(=O)OC3C[N+]4(CCC3CC4)CC(=O)NC5=C(C=CC=N5)F	C[N+]12CCC(CC1)C(O)C2.Nc1ncccc1F.c1ccc(C2CCCCCC2)cc1
38	CC1=CC=CC2=C1C(=C(C=C2)S(=O)(=O)[O-])C.[Na+]	Cc1cccc2cccc(C)c12.O.O.[Na+].[O-]
39	CC1C2=NC(=CN2CCN1CC3=CSC=C3)C(=O)NC(C)C	CC(C)N.CC1c2nccn2CCN1Cc1ccsc1
40	CCC(C)CNC(=O)N1CCCC(C1C(=O)O)C	CCC(C)C.CCCC(C)CC(=O)O
41	CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)OC=CC(=O)OC)C)C	C.C=COC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1
42	C1C=CCN1C(=CC2=C(C=CC(=C2)O)O)C(=O)O	O.Oc1ccc(O)c(C=CN2CC=CC2)c1
43	COC1=CC=CC=C1C(=O)C2=CC3=C(CCNC3=O)C=C2	CCc1ccc(C(=O)c2ccccc2OC)cc1
44	CCC1COC(CN1CC2=CC(=CC=C2)CN)C	CCC1COC(C)CN1Cc1cccc(C)c1
45	CC=CC=C(C)C1=CC(=CC(=C1)C(=CC)C=CC)C2=CC=C(C=C2)C3C4=C(C5=CC=CC=C35)C6=C(C=C4)SC7=CC=CC=C76	CC=CC=C(C)c1cc(C(C=CC)=CC)cc(-c2ccc(C3c4ccccc4-c4c(-c5ccccc5)cccc43)cc2)c1
46	CCC1C(C=C(C=CC(=O)C(CC(C(C(C(=CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CC=O)C)C)COC3C(C(C(C(O3)C)OC(=O)C)OC)OC	CCC1OC(=O)C=CC(C)C(OC2CC(N(C)C)CC(C)O2)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(OC(C)=O)C(OC)C1OC
47	CCOC1CCN(CC1)C2=CC(=CC(=C2)CNC)F	C.CCN(CC)c1cc(F)cc(CNC)c1
48	CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)F)CC(=O)NCCC(C3=CC=CC=C3)C4=CC=CC=C4	C.NC(=O)Nc1ccc(F)cc1.NCCC(c1ccccc1)c1ccccc1
49	CC1CCC2=C(C1)SC3=C2C(=C(C(=O)N3)C(=O)NC4=CC(=CC=C4)SC)O	CC1CCc2c(sc3[nH]c(=O)cc(O)c23)C1.CSc1cccc(N)c1
50	C1CC(CC(C1)NC(=O)C2=CC=C(O2)CS(=O)(=O)C3=CC=CC=C3)C(F)(F)F	NC1CCCC(C(F)(F)F)C1.O=S(=O)(Cc1ccco1)c1ccccc1
51	CC(C)(C(C[N+](=O)[O-])C1=CC=CC=C1Cl)[N+](=O)[O-]	C.C.Cc1ccccc1Cl.O.O.[O-].[O-]
52	CC1=C(C(=NN1)C)NC(=O)C(C)(C)C(=NO)N	Cc1n[nH]c(C)c1NC(=O)C(C)(C)C=NO
53	CCCCC(C(C(=O)NC1=NN=CC1)O)NC(=O)OCC2(CCC2)CC3=CC=C(C=C3)F	C1=NN=CC1.CCCCCCO.OCC1(Cc2ccc(F)cc2)CCC1
54	C1CC(OC1)CNC(=O)NCC(=O)NCC2=CC=CO2	CN.NCC1CCCO1.NCc1ccco1
55	CC1=C(C=CC=C1[N+](=O)[O-])NC(=O)CNC2=CC=C(C=C2)F	Cc1c(N)cccc1[N+](=O)[O-].Nc1ccc(F)cc1
56	C1CC2C(CCN2CC3=CSC=C3)OC1COCC4CCOCC4	CCC.CCCN(CC)Cc1ccsc1
57	CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NNC(=O)C3=CC=CO3)F	Cc1ccccc1F.Nc1ccccc1C(=O)NNC(=O)c1ccco1.O.O
58	CC(C)(C)NC(=O)CNC(=O)NC1=C(N=CC=C1)OC	CC(C)(C)N.CN.COc1ncccc1N
59	CC1=CC=C(C=C1)CNCCN2CCN(CC2)C(=O)CCCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	CCCCC(c1ccc(F)cc1)c1ccc(F)cc1.CCN(CC)CCNCc1ccc(C)cc1
61	CN(C1CCS(=O)(=O)C1)C2=CN=CC(=C2)C(=O)NCC3=CC=CC=C3	CN(c1cccnc1)C1CCS(=O)(=O)C1.Cc1ccccc1
62	CC1=CC(=C(C(=C1S(=O)(=O)N2CCN(CC2)CCOCC(=O)NCC3CCC(CC3)C(C4=CC(=CC=C4)F)N(C)C)C)C)OC	CN(C)C(c1cccc(F)c1)C1CCC(CN)CC1.COc1cc(C)c(S(=O)(=O)N2CCN(CCO)CC2)c(C)c1C
63	CC1(CO1)C(=O)C(CC2=CC=C(C=C2)CNC(=O)OC(C)(C)C)OC(=O)N	CC(C)(C)O.CC1CO1.N.NCc1ccc(CCO)cc1
64	CC1=C(C=C(C=C1)C(=O)NC(CC(=O)OC)C2=CC=C(C=C2)Cl)S(=O)(=O)N3CCOCC3	CO.Cc1ccc(C(=O)NCc2ccc(Cl)cc2)cc1S(=O)(=O)N1CCOCC1
65	CC1=CC=CC=C1N2C(=O)C(=CNC3=CC=C(C=C3)C(=O)[O-])C(=N2)C	CC=NNc1ccccc1C.CNc1ccc(C(=O)[O-])cc1
66	C=CCOC(=O)C1C(C(OC1=O)OCC2=CC=CC=C2)N	C=C.CCN.O.O.c1ccccc1
67	CC(C(=O)NCC1=CC=CO1)SC2=NN=NN2C3CCCC3	CCSc1nnnn1C1CCCC1.Cc1ccco1
68	CCC1=NC2=C(C=C(C=C2)C(=O)NCC(C3=CSC=C3)[NH+](C)C)N=C1CC	C.C.CCc1nc2ccc(C(=O)NCCc3ccsc3)cc2nc1CC
69	CC1(CCCC(C1O)CN(C)C2=CC(=CC=C2)OC)C	COc1cccc(N(C)CC2CCCC(C)(C)C2)c1
70	CC1=CC(=O)C(=C(N1CCN(C)C)CCC2=CC=CC=C2)C(=O)N3CC4CCC3C4	CC1CCCC1.Cc1cc(=O)cc(CCc2ccccc2)n1CCN(C)C
71	C1CS(=O)(=O)CC1C(=O)NCCC2=CC=C(C=C2)O	O=C(NCCc1ccccc1)C1CCS(=O)(=O)C1
72	CC1=CC(=CC(=C1C)S(=O)(=O)NC2=C(N=C(C=C2)Br)C)N	Cc1ccc(N)cc1C.Cc1nc(Br)ccc1N.O.O
73	CC1=CN(C(=O)NC1=O)CC(=C(CO)CO)F	CC(C)=C(F)Cn1cc(C)c(=O)[nH]c1=O
74	CC(CCCC=CC1=NC=C(C=N1)C2=CC(=C(C=C2)OCC=C)F)O	C=CCOc1ccc(-c2cnc(C=CCCCCC)nc2)cc1F
75	CC1=C(N(C(=O)C2=C1SC=C2)CC3=CC=C(C=C3)C(=O)O)C#CCC4=CC(=CC=C4)Br	Cc1c(C#CCc2cccc(Br)c2)n(Cc2ccccc2)c(=O)c2ccsc12.O
76	CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)NC2=CC=CC=C2Cl)CCC3=CC4=C(C=C3)OCO4	CC(=N)CCc1ccc2c(c1)OCO2.O=S(=O)(Nc1ccccc1Cl)c1ccccc1
77	CCCCC1C2=CC=CC=C2OC3=C(N1)C=C(C=C3)C(=O)NN4CCCCC4	CCCCCc1ccccc1Oc1ccc(C(=O)NN2CCCCC2)cc1
78	CCOC1=CC(=C(C=C1)NN)F	CCOc1cccc(F)c1
79	CCC(C)C(C(=O)NCCC(C1=CC=CC=C1)C2=CC=CC=C2)N	CCC(C)CN.NCCC(c1ccccc1)c1ccccc1
80	CN1CCC(C1)CN(C)C(=O)C2CC(=O)N(C2)C3CCS(=O)(=O)C3	C.CC1CCN(C)C1.CCC.O=S1(=O)CCCC1
81	CCN(CC(=O)NCC1=CC=C(C=C1)OC(F)(F)F)CC(=O)NC2=CC=CC=C2C(F)(F)F	CCN(C)C.NCc1ccc(OC(F)(F)F)cc1.Nc1ccccc1C(F)(F)F
82	CC1CCCC(C1C)NC(=O)NC(=O)C[NH+](C)CC(=O)N2CCCC2	C1CCNC1.CC1CCCC(N)C1C.C[NH+](C)C.N
83	CC1CC(CN(C1)C2=NN=C(N2CC3=CC=CO3)SCC(=O)C4=CC5=C(C=C4)OCC5)C	CC(=O)c1ccc2c(c1)CCO2.CC1CC(C)CN(c2nncn2Cc2ccco2)C1
84	CN1C(=O)CCC2=C1C=CC(=C2)C(=O)NC3=NN=C(C=C3)C4CC4	C.CCc1ccccc1.c1cnnc(C2CC2)c1
85	CC(C)C1C(OC(=O)N1C(=O)C(C)C(C2=CC(=C(O2)CCCOCCO)Br)OC(=O)C)(C)C	C.CC(=O)OCc1cc(Br)c(CCCOCCO)o1.CC(C)CC(C)(C)OC=O
86	CCCSC1=NC2=C(C(=N1)NC3CC3C4=CC(=C(C=C4)C)F)N=NN2C5CC(C(C5O)O)OCCO	CCCSc1nc(NC2CC2c2ccc(C)c(F)c2)c2nnn(C(C)C(O)CO)c2n1.CO
87	CC1=C2C(=C(C=C1)C)SC(=C(C#N)C(=O)OC(C)C)S2	Cc1ccc(C)c2c1SC(=CC(=O)OC(C)C)S2
88	C=C1C(C(N2C(=N1)N=CN2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)Cl	C=NC=NC(=C)C(Cc1ccccn1)C(=O)Nc1ccc(Cl)cc1
89	CC(C1=CC(=CC=C1)[N+](=O)[O-])NCCCCOC	CCCCOC.CCc1cccc([N+](=O)[O-])c1
90	CCNC(CCOCC)C1=C(C=CC(=C1)F)F	CC.CCOCCCc1cc(F)ccc1F
91	CCN(C1=CC=C(C=C1)C)NC=C2C3=CC=CC=C3C(=O)N(C2=O)C4=CC=C(C=C4)OCC	CCN(NC=Cc1ccccc1)c1ccc(C)cc1.CCOc1ccccc1
92	CC1=CC=C(C=C1)C(=O)NC2=NN=C(C=C2)SCCNC(=O)C3=CC(=CC=C3)F	Cc1ccccc1.Fc1ccccc1.NCCSc1ccc(N)nn1
93	C1=COC(=C1)CCNC2=NC(=NC3=C2C=NN3)N	CCc1ccco1.c1ncc2cn[nH]c2n1
94	CC1=NOC(=C1)C(=O)OC(C)C(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C	CCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O.Cc1ccon1
95	CC(=O)NC(CSCC=CCl)C(=O)O	CSCC=CCl.N.O
96	CC1=NC2=C(S1)C=C(C3=C2SC=C3)OCC(=O)N	COc1cc2sc(C)nc2c2sccc12.N
97	COC1=CC2=C3C(=C1)C(=C(C(=O)N3CCO2)C(=O)N4CCC5=CC(=C(C=C54)F)F)O	CCc1ccc(F)c(F)c1.COc1cc2c3c(c1)c(O)cc(=O)n3CCO2
98	CS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NCCCSC2=CC=CC=C2	CO.CS(=O)(=O)c1ccccc1.NCCCSc1ccccc1
99	C1C(C(OC1(C2=CC(=O)C=C3C2C=NC(=N3)N)O)CO)O	O=C1C=C2N=CN=CC2C(C2(O)CC(O)C(CO)O2)=C1
100	CC(C)C1=C(C=C(C=C1)OC)N2C(=O)CSC2=NC(=O)NCCCCC3=CC=CC(=C3)C4=NN(C=N4)C5=CC=C(C=C5)OC(F)(F)F	COc1ccc(C(C)C)c(NC(S)=NC(=O)NCCCCc2cccc(-c3ncn(-c4ccc(OC(F)(F)F)cc4)n3)c2)c1
101	CCCCN1C(=O)C=CC(=N1)C(=O)NC2=CC(=C(C=C2)OCC)S(=O)(=O)N3CCCCC3	CCCCn1ncccc1=O.CCOc1ccc(N)cc1S(=O)(=O)N1CCCCC1
102	CN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC2CC2(Cl)Cl	CN(C)S(=O)(=O)c1ccccc1.NCC1CC1(Cl)Cl
103	CC1=CNC(=O)NC1=O.C1CCCOCC1	CCCC.Cc1c[nH]c(=O)[nH]c1=O
104	CN(C)CC1CC(CN1CC(=O)N(C)CCCN)O	CN(C)CC1CC(O)CN1C.CNCCCN
105	CC1=CC(=C(C=C1)C)N2C(C(=C(C3=CC=C(C=C3)F)O)C(=O)C2=O)C4=CC=C(C=C4)OCC(C)C	Cc1ccc(C)c(NCc2ccc(OCC(C)C)cc2)c1.O.OCc1ccc(F)cc1
106	CCSCCC(C)NCC1=C(NC=N1)C	CC.CCC(C)NCc1nc[nH]c1C
107	CCC1=NC(=C(S1)C(=O)OCC(=O)NC(C2=CC=CC=C2)C(=O)NC)C	C.CCc1nc(C)c(C(=O)OC)s1.Cc1ccccc1
108	CNC(=O)C1=C(NN=C1)C2=CC3=C(C=C2)OCCO3	CN.c1cc(-c2ccc3c(c2)OCCO3)[nH]n1
109	C1=CC=C(C=C1)C2=CSC(=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NCC(=O)O	O=C(O)CNS(=O)(=O)c1ccccc1.c1ccc(-c2ccsc2)cc1
110	CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C(=O)C2=CC=CC=C2SCC(=O)NC3CC3	CNC(=O)c1ccccc1S.NC1CC1.Nc1ccc(F)c(F)c1F
111	CN1CCC2=C(C1)C=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]	CN1CCc2c(N)cccc2C1.O=[N+]([O-])c1ccccc1
112	CC(COC1=CC=CC=C1)NC(CC2=CC=C(C=C2)O)CO	CC(COc1ccccc1)NC(C)Cc1ccccc1
113	CC1=CC=C(C=C1)S(=O)(=O)OCCC2=C(C3=C(CC(CC3)NS(=O)(=O)C4=CC=C(C=C4)Cl)C=C2)CCC(=O)OC	CCc1c(CCOS(=O)(=O)c2ccc(C)cc2)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2.CO
114	C1CCNC(=O)C(C1)CC2=C(C=CC(=C2)F)F	CCCCCCc1cc(F)ccc1F
115	CC1=CC(=NC(=N1)NC2=CC=C(C=C2)NC(=O)C(C)C)N3CCOCC3	CCC.Cc1cc(N2CCOCC2)nc(Nc2ccc(N)cc2)n1
117	CCN1C(=CC=N1)C(=O)NC(C)C2=CC=CC=C2	CC(N)c1ccccc1.CCn1cccn1
118	CC1=CC=C(C=C1)NC(=O)C(=O)NCC2(CC2)C3=CC=C(C=C3)OC	COc1ccc(C2(CN)CC2)cc1.Cc1ccc(N)cc1
119	C1=CC(=CC=C1N(CS)CS)[N+](=O)[O-]	CN(C)c1ccc([N+](=O)[O-])cc1
120	C1=CC=C(C=C1)C2=CC(=C(C3=NC4=CC=CC=C4N23)C(=O)O)C5=CC=CC=C5	c1ccc(-c2cc(-c3ccccc3)n3c(c2)nc2ccccc23)cc1
121	CCC1=CC=C(C=C1)C(=O)NNC(=O)C(C)OC2=CC=C(C=C2)C	CCOc1ccc(C)cc1.CCc1ccccc1.NN
122	CC(C1=CC=C(C=C1)Cl)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCCCC3	CC(N)c1ccc(Cl)cc1.COc1ccccc1S(=O)(=O)N1CCCCC1
123	C1=CC(=CC(=C1)O)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]	O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccccc1
124	CCCC(C)NC(=O)C(C1=CC=C(C=C1)C)N(CCC)C(=O)C(CO)NC(=O)OC(C)(C)C	CC(C)C.CCCC(C)NC(=O)C(c1ccc(C)cc1)N(CCC)C(=O)C(N)CO
125	C1CN(CC1C2=CC=CC=C2)C(=O)C3=NC4=C(C=CC=C4O)C=C3	O=C(c1ccc2ccccc2n1)N1CCC(c2ccccc2)C1
126	CC(C)COC(=O)CC1C(=O)NCCN1C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-]	CC.CC(=O)OCC(C)C.Cc1cccc([N+](=O)[O-])c1
127	CC1=CC=CC(=C1C)C(=O)N2CCN(CC2)CCC(=O)O	Cc1cccc(C(=O)N2CCN(CCC=O)CC2)c1C
128	CC(CC1COCC1=O)S(=O)(=O)N	CC(CCC=O)S(N)(=O)=O
129	C1CC(C1)C(=O)NCCC2CCC(C(O2)CO)NS(=O)(=O)CC3=CC=CC=C3	CC1OC(CCNC(=O)C2CCC2)CCC1NS(=O)(=O)Cc1ccccc1
130	CC(C)C1=CC(=CC=C1)NC(=O)CC2=CC(=CC=C2)F	CC(C)c1ccccc1.Cc1cccc(F)c1
131	C[Si](C)(C)C1(SC2=CC3=C(C=C2S1)SC(S3)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C	C[Si](C)(C)C[Si](C)(C)C.C[Si](C)(C)C[Si](C)(C)C.c1ccccc1
132	CCCOC1=CC=CC(=C1)C(=O)N2CCC(C2)N	CCC(C)N.CCCOc1ccccc1
134	C1=CC(=CC=C1NC(=O)COC(=O)CSC2=NC=NC3=C2C=CS3)S(=O)(=O)N	O=C(COC(=O)CSc1ncnc2sccc12)Nc1ccc([SH](=O)=O)cc1
135	CC1CC(N(C1)C2=NC(=C(S2)CNC)C(C)(C)C)C	C.Cc1sc(N2CC(C)CC2C)nc1C(C)(C)C
136	CC(C)(C)OC(=O)N1CCCC(C1)C(=O)N(C)CC2=CN=CC=C2	CC(C)C.CCCC(C)C(=O)N(C)Cc1cccnc1
137	CCC(C)NC(=O)CSC1=NC2=CC=CC=C2N1C	CCC(C)NC(C)=O.Cn1cnc2ccccc21
138	CCN(C1=CN=NC=C1)C(=O)C2=C(N(N=C2)C(C)C(C)C)C	CCNc1ccnnc1.Cc1ccnn1C(C)C(C)C
139	C1CC(N(C1)CC2=CC=CC=C2CNC(=O)C3=CC=CS3)CO	NCc1ccccc1CN1CCCC1CO.c1ccsc1
141	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC=CC=CCCCCC)O	CCCCCC=CC=CCCCCCCCC.CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCC
142	C1=CC(=CC(=C1)Cl)C2=NOC(=C2C3=CC=C(C=C3)Br)N	Clc1cccc(-c2nocc2-c2ccc(Br)cc2)c1
143	C1=CC(=C(N=C1)OCC2=CC=C(C=C2)Br)CN	Cc1cccnc1OCc1ccc(Br)cc1
144	CC1(CCC(C1)NC(CN)C2=CC(=C(C(=C2)F)F)F)C	CC1(C)CCCC1.CCc1cc(F)c(F)c(F)c1
145	C1=CC=C(C=C1)CC(=O)NC(C2=CC=CC=C2)C3=NC4=C(N3)C=C(C=C4)[N+](=O)[O-]	O=[N+]([O-])c1ccc2nc(Cc3ccccc3)[nH]c2c1.c1ccccc1
146	CCOC1=CC=C(C=C1)N2C(=O)C(=CC3=CC(=C(C=C3)OCC(=O)NC4=CC(=CC=C4)[N+](=O)[O-])OC)SC2=S	CCOc1ccc(NC(=S)SC=Cc2ccc(OC)c(OC)c2)cc1.Nc1cccc([N+](=O)[O-])c1
147	CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(C(CC(C)C)O)O)NC(=O)C(C)N(C3CCCCC3)C(=O)OC(C)(C)C	CC(C)(C)O.CC(C)CC(O)C(O)C(N)Cc1c[nH]c2ccccc12.CCC(C)CN.CCNC1CCCCC1
148	CC1(CNC(CN1CC2=CN(N=N2)C)C(C)(C)C)C3CC3	Cn1cc(CN(CCC(C)(C)C)C(C)(C)C2CC2)nn1
149	CCCCC1N(C(=O)CS1)CC2=CC3=C(C=C2)OCO3	CCCCCS.Cc1ccc2c(c1)OCO2
150	C1CCC(CC1)N(CC2=CC(=NO2)C(=O)NCC3CC3)C(=O)CCC4CCCC4	CCC1CCCC1.NCC1CC1.c1cc(CNC2CCCCC2)on1
151	CC(C)C(C(=O)N1CCN(CC1)C(=O)C2=COC=C2)NC(=O)C3=CC=CC=C3Cl	C1CNCCN1.CC(C)CN.Clc1ccccc1.c1ccoc1
152	C1=CC=C(C(=C1)CCC2=NC3=C(S2)C=CC(=C3)CN)Cl	Cc1ccc2sc(CCc3ccccc3Cl)nc2c1
153	CCN(CC1=NC(=NO1)C2=CC=CS2)C(=O)C3=CC=CC=C3F	CC.Cc1nc(-c2cccs2)no1.Fc1ccccc1
154	C1CCC(CC1)N(CC(C(=O)[O-])NC(=O)C(F)(F)F)C2=CC=CC=C2[N+](=O)[O-]	FC(F)F.O=C([O-])CCN(c1ccccc1[N+](=O)[O-])C1CCCCC1
155	CN(C1=CC=CC(=C1)CN)C2=NC=NC=C2Cl	Cc1cccc(N(C)c2ncncc2Cl)c1
156	CC(C(C)SC1=CC=C(C=C1)F)NC	C.CCC(C)Sc1ccc(F)cc1
157	CC(C)(C)[Si](C)(C)OCC1C=CC(O1)N2C=NC3C2=NC=NC3=O	C=C.CO[Si](C)(C)C(C)(C)C.O=C1N=CN=C2NC=NC12
159	CCN=C(NC1CC1C2=CC=CC=C2F)N3CCC(CC3)O.I	CCN=C(NC1CC1c1ccccc1F)N1CCCCC1.I
160	CC1=C(C(=NN1C2=CC=CC=C2)C)C=C(C3=NC4=CC=CC=C4N3)C(=S)N	Cc1nn(-c2ccccc2)c(C)c1C=C(C=S)c1nc2ccccc2[nH]1
